,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Cost_of_the_Product_tr,Discount_offered_tr,Customer_care_calls_tr,Weight_in_gms_tr,Prior_purchases_tr,Discount_offered_log,Prior_purchases_log,cust_call_std,cust_rating_std,prior_purchase_std,product_cost_norm,discount_norm,weight_norm,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_Per_Weight,Cost_After_Disc,Weight_level
6571,266,4,0,1,9,1253,1,1.1448959732150612,0.36553147697296934,1.4865370019712367,-1.4146976723207718,0.5063476573610789,2.1972245773362196,1.3862943611198906,1.7044648248423406,0.7141334408081224,0.5019736761378665,0.7943925233644858,0.5263585851705493,0.036815193571950316,0,0,0,1,0,0,0.2122905027932961,257,
6572,302,4,0,1,3,1597,1,2.2598798833013682,-0.8753538882544654,5.19933758270342,-0.930036179723713,0.5063476573610789,1.0986122886681098,1.3862943611198906,2.5805528947727536,1.4215777095146467,0.5019736761378665,0.9626168224299064,0.26317929258527467,0.08707085463842221,0,0,0,0,0,0,0.18910457107075768,299,
6573,223,5,1,1,4,1344,0,0.12325913203986175,-0.6226211131134611,0.03136936165920781,-1.2543426776409858,1.0379371869749336,1.3862943611198906,1.6094379124341003,-0.04771131501848488,0.7141334408081224,1.0895769946208234,0.5934579439252335,0.3320952924318757,0.050109569028487955,1,0,0,0,0,0,0.16592261904761904,219,
6574,261,4,0,0,6,1703,1,0.9674215661017008,-0.21106976491595747,1.4865370019712367,-0.8113972137559347,0.5063476573610789,1.791759469228055,1.3862943611198906,1.7044648248423406,-1.4081993653114504,0.5019736761378665,0.7710280373831776,0.4292269388012125,0.10255661066471877,0,1,0,0,0,0,0.15325895478567234,255,
6575,273,5,0,0,7,1922,0,1.4461035929181743,-0.017564865040990845,0.03136936165920781,-0.600938101441107,1.0379371869749336,1.9459101490553132,1.6094379124341003,-0.04771131501848488,-1.4081993653114504,1.0895769946208234,0.8271028037383178,0.4661546769003928,0.13455076698319943,0,0,0,1,0,0,0.14203954214360043,266,
6576,260,4,0,0,2,1221,0,0.9319713123431904,-1.2075322646773317,1.4865370019712367,-1.4858139487351012,0.5063476573610789,0.6931471805599453,1.3862943611198906,1.7044648248423406,1.4215777095146467,0.5019736761378665,0.7663551401869159,0.16604764621593784,0.03214024835646456,0,0,1,0,0,0,0.21294021294021295,258,
6577,266,5,0,0,9,1852,0,1.1448959732150612,0.36553147697296934,0.7714496755296387,-0.6627237321480087,1.0379371869749336,2.1972245773362196,1.6094379124341003,0.828376754911928,-1.4081993653114504,1.0895769946208234,0.7943925233644858,0.5263585851705493,0.1243243243243243,0,0,0,1,0,0,0.14362850971922247,257,
6578,164,5,0,0,8,1886,0,-0.7765277585872264,0.1714577311709981,-5.199337582605575,-0.6287243565705408,1.0379371869749336,2.0794415416798357,1.6094379124341003,-1.7998874548793105,-1.4081993653114504,1.0895769946208234,0.31775700934579443,0.49814293864781345,0.12929145361577796,0,0,0,0,0,0,0.08695652173913043,156,
6579,240,6,1,0,9,1117,0,0.42660141122947615,0.36553147697296934,0.7714496755296387,-1.8062216917753178,1.505747005712341,2.1972245773362196,1.791759469228055,0.828376754911928,1.4215777095146467,1.5696838638184567,0.6728971962616822,0.5263585851705493,0.01694667640613587,1,0,0,0,0,0,0.21486123545210384,231,
6580,305,4,1,1,10,1418,1,2.386339855858921,0.5834958357204678,1.4865370019712367,-1.1448959732150612,0.5063476573610789,2.302585092994046,1.3862943611198906,1.7044648248423406,1.4215777095146467,0.5019736761378665,0.9766355140186916,0.5515983410546412,0.060920379839298766,0,1,0,0,0,0,0.2150916784203103,295,
6581,248,5,0,0,7,1475,1,0.6089726877092596,-0.017564865040990845,0.7714496755296387,-1.077445511147958,1.0379371869749336,1.9459101490553132,1.6094379124341003,0.828376754911928,0.006689172101598107,1.0895769946208234,0.7102803738317757,0.4661546769003928,0.06924762600438275,0,0,0,1,0,0,0.168135593220339,241,
6583,244,6,0,0,7,1315,0,0.5106307929450435,-0.017564865040990845,0.7714496755296387,-1.3054366901993322,1.505747005712341,1.9459101490553132,1.791759469228055,0.828376754911928,-0.7007550966049262,1.5696838638184567,0.6915887850467289,0.4661546769003928,0.04587289992695398,0,0,0,1,0,0,0.18555133079847907,237,
6584,267,5,0,0,4,1097,0,1.1819205245512339,-0.6226211131134611,0.7714496755296387,-1.8860930039219546,1.0379371869749336,1.3862943611198906,1.6094379124341003,0.828376754911928,-1.4081993653114504,1.0895769946208234,0.7990654205607476,0.3320952924318757,0.014024835646457262,0,0,0,0,0,0,0.24339106654512307,263,
6585,275,4,1,0,6,1513,0,1.5500849779020571,-0.21106976491595747,5.19933758270342,-1.0258301787124033,0.5063476573610789,1.791759469228055,1.3862943611198906,2.5805528947727536,-0.7007550966049262,0.5019736761378665,0.836448598130841,0.4292269388012125,0.07479912344777209,1,0,0,0,0,0,0.1817580964970258,269,
6586,299,4,1,1,9,1036,1,2.1696940641754074,0.36553147697296934,1.4865370019712367,-2.2683108548332984,0.5063476573610789,2.1972245773362196,1.3862943611198906,1.7044648248423406,0.7141334408081224,0.5019736761378665,0.9485981308411214,0.5263585851705493,0.005113221329437534,0,1,0,0,0,0,0.2886100386100386,290,
6587,254,4,1,0,3,1488,1,0.7513327030392748,-0.8753538882544654,1.4865370019712367,-1.061884134877072,0.5063476573610789,1.0986122886681098,1.3862943611198906,1.7044648248423406,-1.4081993653114504,0.5019736761378665,0.7383177570093459,0.26317929258527467,0.07114682249817383,0,0,0,1,0,0,0.17069892473118278,251,
6588,273,4,1,0,6,1524,0,1.4461035929181743,-0.21106976491595747,1.4865370019712367,-1.0103819916421055,0.5063476573610789,1.791759469228055,1.3862943611198906,1.7044648248423406,-1.4081993653114504,0.5019736761378665,0.8271028037383178,0.4292269388012125,0.07640613586559533,0,0,1,0,0,0,0.17913385826771652,267,
6589,218,5,0,0,6,1278,1,0.04643572477052727,-0.21106976491595747,0.7714496755296387,-1.365257371218065,1.0379371869749336,1.791759469228055,1.6094379124341003,0.828376754911928,0.006689172101598107,1.0895769946208234,0.5700934579439253,0.4292269388012125,0.040467494521548575,0,0,0,1,0,0,0.1705790297339593,212,
6590,267,5,1,0,10,1837,1,1.1819205245512339,0.5834958357204678,0.7714496755296387,-0.6768541480424048,1.0379371869749336,2.302585092994046,1.6094379124341003,0.828376754911928,0.7141334408081224,1.0895769946208234,0.7990654205607476,0.5515983410546412,0.12213294375456538,0,0,0,0,0,0,0.14534567229178008,257,
6591,259,4,1,1,6,1066,1,0.8995338605921865,-0.21106976491595747,1.4865370019712367,-2.060270315933627,0.5063476573610789,1.791759469228055,1.3862943611198906,1.7044648248423406,-0.7007550966049262,0.5019736761378665,0.7616822429906541,0.4292269388012125,0.009495982468955444,1,0,0,0,0,0,0.24296435272045028,253,
6592,272,4,0,1,3,1805,0,1.3978365289711037,-0.8753538882544654,5.19933758270342,-0.7119811052447251,0.5063476573610789,1.0986122886681098,1.3862943611198906,2.5805528947727536,0.7141334408081224,0.5019736761378665,0.822429906542056,0.26317929258527467,0.1174579985390796,0,1,0,0,0,0,0.15069252077562326,269,
6593,281,4,1,1,8,1220,0,1.6896700765037773,0.1714577311709981,0.7714496755296387,-1.4877040320693198,0.5063476573610789,2.0794415416798357,1.3862943611198906,0.828376754911928,0.7141334408081224,0.5019736761378665,0.8644859813084113,0.49814293864781345,0.031994156318480654,0,0,0,1,0,1,0.230327868852459,273,
6595,260,4,1,0,10,1927,0,0.9319713123431904,0.5834958357204678,1.4865370019712367,-0.5954367721535957,0.5063476573610789,2.302585092994046,1.3862943611198906,1.7044648248423406,0.7141334408081224,0.5019736761378665,0.7663551401869159,0.5515983410546412,0.13528122717311905,0,0,0,1,0,1,0.13492475350285418,250,
6596,261,4,1,1,9,1918,1,0.9674215661017008,0.36553147697296934,5.19933758270342,-0.6059551370107433,0.5063476573610789,2.1972245773362196,1.3862943611198906,2.5805528947727536,-0.7007550966049262,0.5019736761378665,0.7710280373831776,0.5263585851705493,0.13396639883126368,0,0,0,0,0,1,0.13607924921793535,252,
6597,219,2,1,0,2,1752,0,0.06025574033725543,-1.2075322646773317,0.03136936165920781,-0.7596773891978573,-5.199337582605575,0.6931471805599453,0.6931471805599453,-0.04771131501848488,-1.4081993653114504,-1.3232889455930834,0.5747663551401868,0.16604764621593784,0.10971512052593133,1,0,0,0,0,1,0.125,217,
6598,264,5,1,1,3,1639,0,1.0707445970692107,-0.8753538882544654,0.03136936165920781,-0.8845926423808339,1.0379371869749336,1.0986122886681098,1.6094379124341003,-0.04771131501848488,0.006689172101598107,1.0895769946208234,0.7850467289719626,0.26317929258527467,0.09320672023374726,0,1,0,0,0,1,0.1610738255033557,261,
6599,310,5,0,0,5,1563,0,5.19933758270342,-0.40880511937045716,5.19933758270342,-0.965420306912084,1.0379371869749336,1.6094379124341003,1.6094379124341003,2.5805528947727536,0.006689172101598107,1.0895769946208234,0.9999999999999999,0.38555069483870325,0.08210372534696858,0,0,0,1,0,1,0.19833653230966092,305,
6600,297,5,2,1,6,1631,0,2.1196682300136427,-0.21106976491595747,1.4865370019712367,-0.8948432797165399,1.0379371869749336,1.791759469228055,1.6094379124341003,1.7044648248423406,0.7141334408081224,1.0895769946208234,0.9392523364485982,0.4292269388012125,0.0920379839298758,0,0,1,0,0,1,0.18209687308399755,291,
6601,274,5,0,1,5,1512,0,1.4979965988053385,-0.40880511937045716,0.03136936165920781,-1.0272467187906675,1.0379371869749336,1.6094379124341003,1.6094379124341003,-0.04771131501848488,0.006689172101598107,1.0895769946208234,0.8317757009345793,0.38555069483870325,0.07465303140978816,0,0,0,1,0,1,0.18121693121693122,269,
6602,246,5,1,1,6,1053,0,0.5627963389464197,-0.21106976491595747,0.7714496755296387,-2.1361529052766324,1.0379371869749336,1.791759469228055,1.6094379124341003,0.828376754911928,1.4215777095146467,1.0895769946208234,0.7009345794392524,0.4292269388012125,0.007596785975164361,0,0,0,0,0,1,0.2336182336182336,240,
6603,221,6,1,0,3,1960,1,0.09045213597816872,-0.8753538882544654,0.7714496755296387,-0.568685529724306,1.505747005712341,1.0986122886681098,1.791759469228055,0.828376754911928,0.006689172101598107,1.5696838638184567,0.5841121495327103,0.26317929258527467,0.14010226442658877,1,0,0,0,0,1,0.11275510204081633,218,
6604,295,4,0,0,10,1495,0,2.053335604240414,0.5834958357204678,1.4865370019712367,-1.051228582475674,0.5063476573610789,2.302585092994046,1.3862943611198906,1.7044648248423406,0.006689172101598107,0.5019736761378665,0.9299065420560747,0.5515983410546412,0.07216946676406136,0,1,0,0,0,1,0.19732441471571907,285,
6605,259,4,0,1,6,1697,0,0.8995338605921865,-0.21106976491595747,5.19933758270342,-0.8172638260140052,0.5063476573610789,1.791759469228055,1.3862943611198906,2.5805528947727536,0.7141334408081224,0.5019736761378665,0.7616822429906541,0.4292269388012125,0.10168005843681518,0,0,0,1,0,1,0.15262227460223923,253,
6606,138,3,1,0,7,1597,1,-1.501860525408869,-0.017564865040990845,0.03136936165920781,-0.930036179723713,-0.21106976491595747,1.9459101490553132,1.0986122886681098,-0.04771131501848488,0.7141334408081224,-0.2555787579124929,0.19626168224299068,0.4661546769003928,0.08707085463842221,0,0,1,0,0,1,0.08641202254226675,131,
6607,250,2,0,0,9,1205,0,0.6533766109715351,0.36553147697296934,-0.8266977298382984,-1.520195710688617,-5.199337582605575,2.1972245773362196,0.6931471805599453,-0.9237993849488977,1.4215777095146467,-1.3232889455930834,0.7196261682242991,0.5263585851705493,0.0298027757487217,0,0,0,1,0,1,0.2074688796680498,241,
6608,236,6,1,0,4,1705,0,0.3468171012040459,-0.6226211131134611,0.7714496755296387,-0.8091681743595582,1.505747005712341,1.3862943611198906,1.791759469228055,0.828376754911928,-1.4081993653114504,1.5696838638184567,0.6542056074766355,0.3320952924318757,0.10284879474068662,0,0,0,0,0,1,0.13841642228739004,232,
6609,267,5,1,1,10,1505,0,1.1819205245512339,0.5834958357204678,0.7714496755296387,-1.038258498757219,1.0379371869749336,2.302585092994046,1.6094379124341003,0.828376754911928,-1.4081993653114504,1.0895769946208234,0.7990654205607476,0.5515983410546412,0.07363038714390066,1,0,0,0,0,1,0.17740863787375416,257,
6611,244,4,0,1,8,1817,1,0.5106307929450435,0.1714577311709981,5.19933758270342,-0.6991080877832274,0.5063476573610789,2.0794415416798357,1.3862943611198906,2.5805528947727536,-1.4081993653114504,0.5019736761378665,0.6915887850467289,0.49814293864781345,0.11921110299488677,0,0,0,1,0,1,0.13428728673637866,236,
6612,260,5,0,1,9,1809,1,0.9319713123431904,0.36553147697296934,0.7714496755296387,-0.7078443586454575,1.0379371869749336,2.1972245773362196,1.6094379124341003,0.828376754911928,-0.7007550966049262,1.0895769946208234,0.7663551401869159,0.5263585851705493,0.11804236669101534,0,0,1,0,0,1,0.14372581536760642,251,
6613,276,5,1,1,5,1358,1,1.5843543102241497,-0.40880511937045716,0.7714496755296387,-1.2353057979802644,1.0379371869749336,1.6094379124341003,1.6094379124341003,0.828376754911928,-1.4081993653114504,1.0895769946208234,0.8411214953271028,0.38555069483870325,0.052154857560262974,0,0,0,1,0,1,0.203240058910162,271,
6614,307,4,0,1,4,1653,0,2.575483324008602,-0.6226211131134611,5.19933758270342,-0.8710679540247992,0.5063476573610789,1.3862943611198906,1.3862943611198906,2.5805528947727536,0.006689172101598107,0.5019736761378665,0.9859813084112149,0.3320952924318757,0.09525200876552228,0,0,0,0,0,1,0.18572292800967938,303,
6615,266,4,0,1,8,1709,0,1.1448959732150612,0.1714577311709981,1.4865370019712367,-0.8039576712814882,0.5063476573610789,2.0794415416798357,1.3862943611198906,1.7044648248423406,1.4215777095146467,0.5019736761378665,0.7943925233644858,0.49814293864781345,0.10343316289262233,1,0,0,0,0,1,0.1556465769455822,258,
6616,237,5,1,1,6,1084,0,0.36553147697296934,-0.21106976491595747,0.7714496755296387,-1.9460257075579246,1.0379371869749336,1.791759469228055,1.6094379124341003,0.828376754911928,-0.7007550966049262,1.0895769946208234,0.6588785046728972,0.4292269388012125,0.012125639152666179,0,1,0,0,0,1,0.21863468634686348,231,
6617,251,6,1,1,4,1869,0,0.6784325172268452,-0.6226211131134611,0.03136936165920781,-0.6456307492759821,1.505747005712341,1.3862943611198906,1.791759469228055,-0.04771131501848488,0.7141334408081224,1.5696838638184567,0.7242990654205607,0.3320952924318757,0.1268078889700511,0,0,0,1,0,1,0.1342964151952916,247,
6618,247,6,0,1,4,1349,1,0.5864732127554014,-0.6226211131134611,0.03136936165920781,-1.2474446423434684,1.505747005712341,1.3862943611198906,1.791759469228055,-0.04771131501848488,-1.4081993653114504,1.5696838638184567,0.7056074766355139,0.3320952924318757,0.050840029218407606,0,0,1,0,0,1,0.18309859154929578,243,
6619,279,4,0,1,3,4620,0,1.644368536763838,-0.8753538882544654,-0.8266977298382984,0.33352404954762194,0.5063476573610789,1.0986122886681098,1.3862943611198906,-0.9237993849488977,0.006689172101598107,0.5019736761378665,0.8551401869158878,0.26317929258527467,0.5287070854638423,0,0,0,1,0,1,0.06038961038961039,276,
6620,230,3,0,0,10,5163,0,0.24454751539312974,0.5834958357204678,0.7714496755296387,0.7640375853519692,-0.21106976491595747,2.302585092994046,1.0986122886681098,0.828376754911928,1.4215777095146467,-0.2555787579124929,0.6261682242990655,0.5515983410546412,0.6080350620891162,0,0,0,0,0,1,0.04454774355994577,220,
6621,234,3,0,0,4,5100,1,0.3163303832842014,-0.6226211131134611,0.03136936165920781,0.715217795675016,-0.21106976491595747,1.3862943611198906,1.0986122886681098,-0.04771131501848488,1.4215777095146467,-0.2555787579124929,0.6448598130841122,0.3320952924318757,0.5988312636961286,1,0,0,0,0,1,0.04588235294117647,230,
6622,152,4,1,0,8,5351,0,-1.053106263987631,0.1714577311709981,1.4865370019712367,0.9527026688640191,0.5063476573610789,2.0794415416798357,1.3862943611198906,1.7044648248423406,1.4215777095146467,0.5019736761378665,0.26168224299065423,0.49814293864781345,0.6355003652300949,0,1,0,0,0,1,0.028405905438235842,144,
6623,160,4,1,1,9,4733,1,-0.8643650473631331,0.36553147697296934,-0.8266977298382984,0.41974099367020024,0.5063476573610789,2.1972245773362196,1.3862943611198906,-0.9237993849488977,0.7141334408081224,0.5019736761378665,0.2990654205607477,0.5263585851705493,0.5452154857560263,0,0,0,1,0,1,0.03380519754912318,151,
6624,263,3,0,0,3,5303,0,1.0293754021782244,-0.8753538882544654,-0.8266977298382984,0.9000649499909261,-0.21106976491595747,1.0986122886681098,1.0986122886681098,-0.9237993849488977,-0.7007550966049262,-0.2555787579124929,0.7803738317757009,0.26317929258527467,0.6284879474068663,0,0,1,0,0,1,0.04959456911182349,260,
6625,164,3,0,1,4,5910,0,-0.7765277585872264,-0.6226211131134611,0.03136936165920781,1.9897874336879462,-0.21106976491595747,1.3862943611198906,1.0986122886681098,-0.04771131501848488,-1.4081993653114504,-0.2555787579124929,0.31775700934579443,0.3320952924318757,0.7171658144631118,0,0,0,1,0,1,0.02774957698815567,160,
6627,245,3,0,0,9,4694,0,0.536531036867804,0.36553147697296934,0.7714496755296387,0.3903389369722007,-0.21106976491595747,2.1972245773362196,1.0986122886681098,0.828376754911928,-1.4081993653114504,-0.2555787579124929,0.6962616822429907,0.5263585851705493,0.5395178962746531,1,0,0,0,0,1,0.0521942905837239,236,
6628,172,2,0,1,5,5919,0,-0.6302538248871075,-0.40880511937045716,-0.8266977298382984,2.0469011982606595,-5.199337582605575,1.6094379124341003,0.6931471805599453,-0.9237993849488977,0.7141334408081224,-1.3232889455930834,0.3551401869158879,0.38555069483870325,0.7184806428049672,0,1,0,0,0,1,0.029058962662611928,167,
6629,180,6,1,0,7,4907,1,-0.49780907548583325,-0.017564865040990845,-5.199337582605575,0.5546519490944815,1.505747005712341,1.9459101490553132,1.791759469228055,-1.7998874548793105,1.4215777095146467,1.5696838638184567,0.39252336448598135,0.4661546769003928,0.5706355003652301,0,0,0,1,0,1,0.036682290605257795,173,
6630,145,3,1,0,8,4522,0,-1.2529876254001933,0.1714577311709981,-0.8266977298382984,0.2583595094293537,-0.21106976491595747,2.0794415416798357,1.0986122886681098,-0.9237993849488977,0.006689172101598107,-0.2555787579124929,0.2289719626168224,0.49814293864781345,0.5143900657414171,0,0,1,0,0,1,0.03206545776205219,137,
6631,248,3,1,0,6,4932,0,0.6089726877092596,-0.21106976491595747,-0.8266977298382984,0.5780506903862236,-0.21106976491595747,1.791759469228055,1.0986122886681098,-0.9237993849488977,0.7141334408081224,-0.2555787579124929,0.7102803738317757,0.4292269388012125,0.5742878013148284,0,0,0,1,0,1,0.050283860502838604,242,
6632,242,3,2,0,4,4805,0,0.4640071225613518,-0.6226211131134611,0.7714496755296387,0.47521374006182493,-0.21106976491595747,1.3862943611198906,1.0986122886681098,0.828376754911928,0.7141334408081224,-0.2555787579124929,0.6822429906542057,0.3320952924318757,0.5557341124908692,0,0,0,0,0,1,0.05036420395421436,238,
6633,237,3,1,0,8,5045,1,0.36553147697296934,0.1714577311709981,0.03136936165920781,0.6718814753516749,-0.21106976491595747,2.0794415416798357,1.0986122886681098,-0.04771131501848488,0.006689172101598107,-0.2555787579124929,0.6588785046728972,0.49814293864781345,0.5907962016070124,1,0,0,0,0,1,0.046977205153617446,229,
6634,203,2,0,0,4,4793,0,-0.14985263570524876,-0.6226211131134611,0.03136936165920781,0.4667236731857856,-5.199337582605575,1.3862943611198906,0.6931471805599453,-0.04771131501848488,0.7141334408081224,-1.3232889455930834,0.5,0.3320952924318757,0.5539810080350621,0,1,0,0,0,1,0.04235343208846234,199,
6635,186,4,0,1,6,4403,0,-0.40063525047383,-0.21106976491595747,-0.8266977298382984,0.1777436748574479,0.5063476573610789,1.791759469228055,1.3862943611198906,-0.9237993849488977,0.7141334408081224,0.5019736761378665,0.42056074766355145,0.4292269388012125,0.49700511322132945,0,0,0,1,0,1,0.042243924596865774,180,
6637,153,4,0,1,5,5604,1,-1.0293754021782244,-0.40880511937045716,-0.8266977298382984,1.2401690860568573,0.5063476573610789,1.6094379124341003,1.3862943611198906,-0.9237993849488977,0.7141334408081224,0.5019736761378665,0.26635514018691586,0.38555069483870325,0.6724616508400292,0,0,0,1,0,1,0.027301927194860815,148,
6638,199,2,1,1,10,4659,0,-0.20978711012927295,0.5834958357204678,-0.8266977298382984,0.36463745943966447,-5.199337582605575,2.302585092994046,0.6931471805599453,-0.9237993849488977,-0.7007550966049262,-1.3232889455930834,0.48130841121495327,0.5515983410546412,0.5344046749452155,0,0,0,0,0,1,0.04271302854689848,189,
6639,219,3,1,1,8,4605,0,0.06025574033725543,0.1714577311709981,0.03136936165920781,0.3212904259298907,-0.21106976491595747,2.0794415416798357,1.0986122886681098,-0.04771131501848488,1.4215777095146467,-0.2555787579124929,0.5747663551401868,0.49814293864781345,0.5265157048940833,1,0,0,0,0,1,0.04755700325732899,211,
6640,156,2,0,1,8,5488,0,-0.9554714443899567,0.1714577311709981,0.03136936165920781,1.099057074435581,-5.199337582605575,2.0794415416798357,0.6931471805599453,-0.04771131501848488,-1.4081993653114504,-1.3232889455930834,0.28037383177570097,0.49814293864781345,0.6555149744338934,0,1,0,0,0,1,0.028425655976676383,148,
6642,244,3,1,1,2,5389,0,0.5106307929450435,-1.2075322646773317,-0.8266977298382984,0.9921972348982465,-0.21106976491595747,0.6931471805599453,1.0986122886681098,-0.9237993849488977,0.7141334408081224,-0.2555787579124929,0.6915887850467289,0.16604764621593784,0.6410518626734842,0,0,1,0,0,1,0.04527741696047504,242,
6643,183,3,0,0,10,5023,0,-0.4486922810995351,0.5834958357204678,0.7714496755296387,0.6527704123649555,-0.21106976491595747,2.302585092994046,1.0986122886681098,0.828376754911928,-1.4081993653114504,-0.2555787579124929,0.40654205607476634,0.5515983410546412,0.5875821767713659,0,0,0,1,0,1,0.036432410909814854,173,
6644,258,2,0,0,3,4555,0,0.8698463380137418,-0.8753538882544654,0.03136936165920781,0.28352192549662913,-5.199337582605575,1.0986122886681098,0.6931471805599453,-0.04771131501848488,0.006689172101598107,-1.3232889455930834,0.7570093457943924,0.26317929258527467,0.5192111029948868,0,0,0,0,0,1,0.0566410537870472,255,
6645,168,2,0,1,3,5853,0,-0.7039217888285135,-0.8753538882544654,1.4865370019712367,1.7649178243278156,-5.199337582605575,1.0986122886681098,0.6931471805599453,1.7044648248423406,-0.7007550966049262,-1.3232889455930834,0.33644859813084116,0.26317929258527467,0.7088385682980277,1,0,0,0,0,1,0.028703229113275244,165,
6646,161,2,1,0,10,4108,1,-0.8409063506463136,0.5834958357204678,0.7714496755296387,-0.030491723951732403,-5.199337582605575,2.302585092994046,0.6931471805599453,0.828376754911928,-1.4081993653114504,-1.3232889455930834,0.3037383177570093,0.5515983410546412,0.4539079620160701,0,1,0,0,0,1,0.03919182083739046,151,
6647,246,2,0,1,2,4497,1,0.5627963389464197,-1.2075322646773317,0.03136936165920781,0.2431458307191391,-5.199337582605575,0.6931471805599453,0.6931471805599453,-0.04771131501848488,-0.7007550966049262,-1.3232889455930834,0.7009345794392524,0.16604764621593784,0.5107377647918189,0,0,0,1,0,1,0.05470313542361575,244,
6648,232,4,1,1,3,5828,0,0.2756944187159562,-0.8753538882544654,-0.8266977298382984,1.6886251321115735,0.5063476573610789,1.0986122886681098,1.3862943611198906,-0.9237993849488977,0.006689172101598107,0.5019736761378665,0.6355140186915887,0.26317929258527467,0.7051862673484295,0,0,1,0,0,1,0.03980782429649966,229,
6649,155,2,1,0,5,5577,0,-0.9795114633875127,-0.40880511937045716,-0.8266977298382984,1.2049354338870706,-5.199337582605575,1.6094379124341003,0.6931471805599453,-0.9237993849488977,0.006689172101598107,-1.3232889455930834,0.2757009345794392,0.38555069483870325,0.6685171658144631,0,0,0,1,0,1,0.027792720100412407,150,
6650,162,2,1,1,6,5868,0,-0.8179015356232606,-0.21106976491595747,0.7714496755296387,1.815720658324432,-5.199337582605575,1.791759469228055,0.6931471805599453,0.828376754911928,1.4215777095146467,-1.3232889455930834,0.30841121495327106,0.4292269388012125,0.7110299488677867,0,0,0,0,0,1,0.027607361963190184,156,
6651,123,4,1,1,6,4166,0,-1.976943225725333,-0.21106976491595747,0.03136936165920781,0.011521527945160008,0.5063476573610789,1.791759469228055,1.3862943611198906,-0.04771131501848488,0.006689172101598107,0.5019736761378665,0.1261682242990655,0.4292269388012125,0.46238130021913804,1,0,0,0,0,1,0.029524723955832933,117,
6652,235,2,0,0,10,4575,0,0.33087257172641893,0.5834958357204678,-0.8266977298382984,0.3005420014373436,-5.199337582605575,2.302585092994046,0.6931471805599453,-0.9237993849488977,0.7141334408081224,-1.3232889455930834,0.6495327102803737,0.5515983410546412,0.5221329437545654,0,1,0,0,0,1,0.05136612021857923,225,
6653,179,2,0,0,3,5417,0,-0.5149233167586907,-0.8753538882544654,0.7714496755296387,1.0211091571267916,-5.199337582605575,1.0986122886681098,0.6931471805599453,0.828376754911928,-1.4081993653114504,-1.3232889455930834,0.3878504672897196,0.26317929258527467,0.6451424397370343,0,0,0,1,0,1,0.03304412036182389,176,
6654,202,2,1,1,3,5746,1,-0.1650954314192633,-0.8753538882544654,-0.8266977298382984,1.5126321728186856,-5.199337582605575,1.0986122886681098,0.6931471805599453,-0.9237993849488977,1.4215777095146467,-1.3232889455930834,0.49532710280373826,0.26317929258527467,0.6932067202337473,0,0,1,0,0,1,0.03515489035851027,199,
6657,188,2,1,0,2,4336,0,-0.370901751289097,-1.2075322646773317,-0.8266977298382984,0.12958231367213702,-5.199337582605575,0.6931471805599453,0.6931471805599453,-0.9237993849488977,0.006689172101598107,-1.3232889455930834,0.4299065420560748,0.16604764621593784,0.48721694667640614,1,0,0,0,0,1,0.043357933579335796,186,
6658,250,4,0,0,3,5449,1,0.6533766109715351,-0.8753538882544654,-0.8266977298382984,1.0543289357710641,0.5063476573610789,1.0986122886681098,1.3862943611198906,-0.9237993849488977,-0.7007550966049262,0.5019736761378665,0.7196261682242991,0.26317929258527467,0.6498173849525201,0,1,0,0,0,1,0.04587997797761057,247,
6659,224,4,0,1,7,4553,0,0.1435119352072524,-0.017564865040990845,0.7714496755296387,0.28178099460464545,0.5063476573610789,1.9459101490553132,1.3862943611198906,0.828376754911928,0.006689172101598107,0.5019736761378665,0.5981308411214953,0.4661546769003928,0.518918918918919,0,0,0,1,0,1,0.04919833077092027,217,
6660,261,3,0,0,10,5943,0,0.9674215661017008,0.5834958357204678,0.03136936165920781,2.1880412512567275,-0.21106976491595747,2.302585092994046,1.0986122886681098,-0.04771131501848488,-1.4081993653114504,-0.2555787579124929,0.7710280373831776,0.5515983410546412,0.7219868517165814,0,0,1,0,0,1,0.043917213528520946,251,
6661,200,2,1,1,8,4337,0,-0.1969791629904471,0.1714577311709981,-0.8266977298382984,0.13009391980197038,-5.199337582605575,2.0794415416798357,0.6931471805599453,-0.9237993849488977,-1.4081993653114504,-1.3232889455930834,0.4859813084112149,0.49814293864781345,0.48736303871439,0,0,0,1,0,1,0.04611482591653217,192,
6662,200,4,1,1,3,5837,0,-0.1969791629904471,-0.8753538882544654,0.03136936165920781,1.7176683047022974,0.5063476573610789,1.0986122886681098,1.3862943611198906,-0.04771131501848488,-1.4081993653114504,0.5019736761378665,0.4859813084112149,0.26317929258527467,0.7065010956902849,0,0,0,0,0,1,0.0342641768031523,197,
6663,143,3,0,1,4,4512,0,-1.3129814789733738,-0.6226211131134611,-5.199337582605575,0.25268091048811747,-0.21106976491595747,1.3862943611198906,1.0986122886681098,-1.7998874548793105,-1.4081993653114504,-0.2555787579124929,0.21962616822429903,0.3320952924318757,0.5129291453615777,1,0,0,0,0,1,0.03169326241134752,139,
