,Product_importance,Gender,Reached.on.Time_Y.N,Cost_of_the_Product_tr,Discount_offered_tr,Weight_in_gms_tr,Prior_purchases_tr,prior_purchase_std,product_cost_norm,discount_norm,weight_norm,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_Per_Weight,Cost_After_Disc,Weight_level
6356,1,1,0,0.3857258721466417,0.1714577311709981,1.2629515098991528,1.505747005712341,1.5696838638184567,0.663551401869159,0.49814293864781345,0.674799123447772,1,0,0,0,0,0,0,1,0.04234875444839858,230,1
6357,0,1,0,-0.05522908732975686,0.36553147697296934,2.1196682300136427,-5.199337582605575,-1.3232889455930834,0.5327102803738317,0.5263585851705493,0.7203798392987582,0,1,0,0,0,0,0,1,0.035401213755900204,201,2
6358,1,1,1,1.3978365289711037,-0.6226211131134611,0.1498526357052489,0.5063476573610789,0.5019736761378665,0.822429906542056,0.3320952924318757,0.49116143170197224,0,0,1,0,0,0,0,1,0.062342424936969974,268,1
6359,1,0,0,-0.43210422284237443,0.36553147697296934,1.225942748902993,-0.21106976491595747,-0.2555787579124929,0.4112149532710281,0.5263585851705493,0.6710007304601899,0,0,0,0,1,0,0,1,0.032892384697890596,175,1
6360,0,1,1,-0.7039217888285135,-0.8753538882544654,0.3695581856124022,-5.199337582605575,-1.3232889455930834,0.33644859813084116,0.26317929258527467,0.5352812271731191,0,0,0,1,0,0,0,1,0.0360128617363344,165,1
6361,0,1,0,0.25879191568378795,-0.017564865040990845,0.4078960175097176,1.0379371869749336,1.0895769946208234,0.630841121495327,0.4661546769003928,0.5430241051862673,0,0,0,0,1,0,0,1,0.04896142433234421,224,1
6362,1,0,0,-1.3129814789733738,-0.40880511937045716,-0.06614919314582757,-5.199337582605575,-1.3232889455930834,0.21962616822429903,0.38555069483870325,0.44645726807888975,1,0,0,0,0,0,0,1,0.0352477199901405,138,1
6363,1,1,0,-0.4640071225613518,0.36553147697296934,1.4882114571794076,-0.21106976491595747,-0.2555787579124929,0.4018691588785047,0.5263585851705493,0.6915997078159241,0,1,0,0,0,0,0,1,0.03173496076721883,173,1
6364,0,0,0,0.09045213597816872,-0.8753538882544654,-0.05229752553439542,-0.21106976491595747,-0.2555787579124929,0.5841121495327103,0.26317929258527467,0.44923301680058436,0,0,1,0,0,0,0,1,0.0542198233562316,218,1
6365,0,1,1,0.1625523959526246,0.1714577311709981,1.4380160534442024,1.505747005712341,1.5696838638184567,0.602803738317757,0.49814293864781345,0.6885317750182615,0,0,0,0,1,0,0,1,0.03937696884844242,217,1
6366,2,1,1,0.1969791629904471,0.36553147697296934,0.5443004321716124,-0.21106976491595747,-0.2555787579124929,0.6121495327102803,0.5263585851705493,0.5684441197954712,0,0,0,1,0,0,0,1,0.0464022894521668,218,1
6367,0,1,0,1.1448959732150612,-0.40880511937045716,0.7566744845059854,-0.21106976491595747,-0.2555787579124929,0.7943925233644858,0.38555069483870325,0.6067202337472608,0,0,0,0,1,0,0,1,0.051610399689561506,261,1
6368,2,0,1,0.5864732127554014,0.36553147697296934,0.31079567746167097,0.5063476573610789,0.5019736761378665,0.7056074766355139,0.5263585851705493,0.5240321402483564,1,0,0,0,0,0,0,1,0.0538360941586748,238,1
6370,0,0,0,-0.5149233167586907,-0.8753538882544654,-0.014637157546460281,-0.21106976491595747,-0.2555787579124929,0.3878504672897196,0.26317929258527467,0.45726807888970056,0,0,1,0,0,0,0,1,0.043330912611958365,176,1
6371,1,1,1,0.6302538248871072,0.36553147697296934,-0.08122113321831341,-5.199337582605575,-1.3232889455930834,0.7149532710280374,0.5263585851705493,0.4430971512052593,0,0,0,0,1,0,0,1,0.06172533465542886,240,1
6372,0,1,1,-0.9554714443899567,-0.40880511937045716,0.3664257867592159,0.5063476573610789,0.5019736761378665,0.28037383177570097,0.38555069483870325,0.5346968590211834,0,0,0,1,0,0,0,1,0.0334692126153186,151,1
6373,0,0,1,-0.10936510116177123,-0.21106976491595747,0.33352404954762194,-0.21106976491595747,-0.2555787579124929,0.514018691588785,0.4292269388012125,0.5287070854638423,0,0,0,0,1,0,0,1,0.04458874458874459,200,1
6374,1,0,0,0.536531036867804,-0.40880511937045716,0.015844288059600906,-0.21106976491595747,-0.2555787579124929,0.6962616822429907,0.38555069483870325,0.46340394448502553,1,0,0,0,0,0,0,1,0.05871075964533908,240,1
6375,0,1,1,-0.2406713963561504,-0.8753538882544654,0.161704951828845,-5.199337582605575,-1.3232889455930834,0.4719626168224299,0.26317929258527467,0.4934989043097151,0,1,0,0,0,0,0,1,0.04498744005480703,194,1
6376,1,1,1,-0.370901751289097,-0.40880511937045716,0.8138182432172959,0.5063476573610789,0.5019736761378665,0.4299065420560748,0.38555069483870325,0.6157779401022644,0,0,1,0,0,0,0,1,0.036042944785276074,183,1
6377,0,0,1,0.36553147697296934,-1.2075322646773317,0.07912030015842841,-5.199337582605575,-1.3232889455930834,0.6588785046728972,0.16604764621593784,0.4765522279035792,0,0,0,0,1,0,0,1,0.055594651653764954,235,1
6378,1,0,0,-0.5954367721535957,-1.2075322646773317,1.914759755388371,-5.199337582605575,-1.3232889455930834,0.36448598130841126,0.16604764621593784,0.714536157779401,0,0,0,1,0,0,0,1,0.029531568228105907,172,2
6379,0,1,1,1.1448959732150612,-0.6226211131134611,0.6099797700796785,-0.21106976491595747,-0.2555787579124929,0.7943925233644858,0.3320952924318757,0.5796932067202337,0,0,0,0,1,0,0,1,0.05353189776615013,262,1
6380,0,1,0,-1.0796899285577486,-0.017564865040990845,0.3264585955332248,-0.21106976491595747,-0.2555787579124929,0.2570093457943925,0.4661546769003928,0.5273922571219869,1,0,0,0,0,0,0,1,0.03274777705486879,144,1
6381,1,1,1,1.3494976421228684,0.36553147697296934,0.6079662225896395,-5.199337582605575,-1.3232889455930834,0.8177570093457943,0.5263585851705493,0.5794010226442659,0,1,0,0,0,0,0,1,0.054560096637809544,262,1
6382,0,0,0,-0.003763715003894841,0.5834958357204678,0.20978711012927295,-5.199337582605575,-1.3232889455930834,0.5514018691588785,0.5515983410546412,0.5034331628926223,0,0,1,0,0,0,0,1,0.048122329660445246,204,1
6384,2,0,1,-0.7413876038411351,-0.21106976491595747,1.9668763008962697,-5.199337582605575,-1.3232889455930834,0.3271028037383178,0.4292269388012125,0.716435354273192,0,0,0,1,0,0,0,1,0.02811176968670618,160,2
6385,0,0,1,1.261282157758418,0.1714577311709981,0.8901723046231349,-5.199337582605575,-1.3232889455930834,0.8084112149532711,0.49814293864781345,0.6271731190650109,0,0,0,0,1,0,0,1,0.050812240272006044,261,1
6386,1,1,1,-0.7233425303259227,-0.40880511937045716,2.9114241243164845,-0.21106976491595747,-0.2555787579124929,0.3317757009345794,0.38555069483870325,0.7295836376917458,1,0,0,0,0,0,0,1,0.027856547122602167,162,2
6387,1,0,0,-0.1969791629904471,-0.40880511937045716,0.8438674769203395,-5.199337582605575,-1.3232889455930834,0.4859813084112149,0.38555069483870325,0.6205989773557341,0,1,0,0,0,0,0,1,0.038102495713469235,195,1
6390,2,1,1,0.06025574033725543,-0.6226211131134611,-0.05774223145986299,-5.199337582605575,-1.3232889455930834,0.5747663551401868,0.3320952924318757,0.44821037253469687,0,0,0,1,0,0,0,1,0.05382157778323912,215,1
6391,0,0,0,0.40607882375069193,0.5834958357204678,0.2342191939146195,-0.21106976491595747,-0.2555787579124929,0.6682242990654205,0.5515983410546412,0.5091307523739956,0,0,0,0,1,0,0,1,0.053276861346411054,229,1
6392,1,0,0,-1.2232872497167733,0.1714577311709981,0.9774865599420671,-5.199337582605575,-1.3232889455930834,0.23364485981308414,0.49814293864781345,0.6390065741417092,1,0,0,0,0,0,0,1,0.027162790697674417,138,1
6393,0,0,1,-0.6135094449805312,-0.6226211131134611,0.06292365568724267,-5.199337582605575,-1.3232889455930834,0.3598130841121495,0.3320952924318757,0.4734842951059167,0,1,0,0,0,0,0,1,0.040782649693540785,169,1
6394,0,0,1,0.07660354475064655,-0.21106976491595747,0.5459000564098286,-0.21106976491595747,-0.2555787579124929,0.5794392523364486,0.4292269388012125,0.568736303871439,0,0,1,0,0,0,0,1,0.04495300367797303,214,1
6395,1,1,1,-0.41563422629818186,-0.40880511937045716,0.11778303395613135,-0.21106976491595747,-0.2555787579124929,0.4158878504672897,0.38555069483870325,0.4844411979547115,0,0,0,0,1,0,0,1,0.04285383368079685,180,1
6396,1,1,1,-0.6674190444558503,-0.40880511937045716,0.6302538248871072,-5.199337582605575,-1.3232889455930834,0.3457943925233645,0.38555069483870325,0.5836376917457998,0,0,0,1,0,0,0,1,0.034027221777421936,165,1
6397,2,0,1,0.6533766109715351,-0.6226211131134611,0.8661892521534974,-0.21106976491595747,-0.2555787579124929,0.7196261682242991,0.3320952924318757,0.6239590942293645,0,0,0,0,1,0,0,1,0.04742033383915023,246,1
6398,0,0,1,-1.2529876254001933,-0.017564865040990845,-0.049785116910569624,-0.21106976491595747,-0.2555787579124929,0.2289719626168224,0.4661546769003928,0.4496712929145361,1,0,0,0,0,0,0,1,0.03554792841382692,138,1
6401,1,1,0,0.36553147697296934,0.1714577311709981,1.131468729397695,-5.199337582605575,-1.3232889455930834,0.6588785046728972,0.49814293864781345,0.6596055514974434,0,0,0,0,1,0,0,1,0.04296591733139957,229,1
6402,1,1,0,-1.280981397513278,0.1714577311709981,1.087328063713192,-5.199337582605575,-1.3232889455930834,0.22429906542056077,0.49814293864781345,0.654054054054054,0,0,0,1,0,0,0,1,0.02628696604600219,136,1
6403,0,1,1,-0.6471768109382816,-0.21106976491595747,0.13464457985184158,-0.21106976491595747,-0.2555787579124929,0.35046728971962615,0.4292269388012125,0.48823959094229363,0,0,0,0,1,0,0,1,0.039373704812341696,165,1
6404,1,0,0,-0.14985263570524876,-0.6226211131134611,0.6059551370107433,-0.21106976491595747,-0.2555787579124929,0.5,0.3320952924318757,0.579108838568298,1,0,0,0,0,0,0,1,0.040886203423967774,199,1
6406,1,1,1,-0.028859085604391908,-0.8753538882544654,1.0306548541090041,-0.21106976491595747,-0.2555787579124929,0.5420560747663551,0.26317929258527467,0.6466033601168736,0,0,1,0,0,0,0,1,0.039063939561452,209,1
6407,2,0,1,-0.0690561248072033,-1.2075322646773317,-0.0801706724592054,-0.21106976491595747,-0.2555787579124929,0.5280373831775701,0.16604764621593784,0.44338933528122715,0,0,0,0,1,0,0,1,0.05178394449950446,207,1
6408,0,0,1,0.12325913203986175,-0.017564865040990845,0.9358520864464077,-0.21106976491595747,-0.2555787579124929,0.5934579439252335,0.4661546769003928,0.633308984660336,0,0,0,1,0,0,0,1,0.04179160419790105,216,1
6409,1,0,0,-0.7765277585872264,-0.017564865040990845,0.0006272843941487216,-5.199337582605575,-1.3232889455930834,0.31775700934579443,0.4661546769003928,0.4600438276113952,0,0,0,0,1,0,0,1,0.039518072289156624,157,1
6410,2,0,1,0.07660354475064655,-0.21106976491595747,0.8643650473631331,-0.21106976491595747,-0.2555787579124929,0.5794392523364486,0.4292269388012125,0.6235208181154127,1,0,0,0,0,0,0,1,0.04175365344467641,214,1
6411,1,1,0,0.01881964145130391,-0.8753538882544654,1.311331410943631,-0.21106976491595747,-0.2555787579124929,0.5607476635514018,0.26317929258527467,0.6793279766252739,0,1,0,0,0,0,0,1,0.038223323305609624,213,1
6412,1,1,1,0.007527483323829474,-0.017564865040990845,2.7474533072977194,-5.199337582605575,-1.3232889455930834,0.5560747663551401,0.4661546769003928,0.7285609934258582,0,0,1,0,0,0,1,0,0.03590514362057448,208,2
6413,0,0,0,-1.2232872497167733,-0.6226211131134611,1.327981604121872,-0.21106976491595747,-0.2555787579124929,0.23364485981308414,0.3320952924318757,0.6804967129291454,0,0,0,0,1,0,1,0,0.025799611238734758,142,1
6414,0,0,1,-0.7039217888285135,0.5834958357204678,0.8249333882852439,-5.199337582605575,-1.3232889455930834,0.33644859813084116,0.5515983410546412,0.6170927684441198,0,0,0,1,0,0,1,0,0.03215311004784689,158,1
6415,1,1,1,0.04643572477052727,0.1714577311709981,0.7158660327747866,1.505747005712341,1.5696838638184567,0.5700934579439253,0.49814293864781345,0.5989773557341125,0,0,0,0,1,0,1,0,0.042736718290531266,210,1
6416,1,0,0,-1.3129814789733738,-1.2075322646773317,0.5672113899131166,0.5063476573610789,0.5019736761378665,0.21962616822429903,0.16604764621593784,0.5723886048210373,1,0,0,0,0,0,1,0,0.029070949379955274,141,1
6417,1,1,0,0.29529600540403106,-0.017564865040990845,0.930036179723713,-0.21106976491595747,-0.2555787579124929,0.6401869158878505,0.4661546769003928,0.6325785244704164,0,1,0,0,0,0,1,0,0.04370662164697055,226,1
6418,0,1,0,-0.2678837675840495,-1.2075322646773317,0.18920445364603242,-0.21106976491595747,-0.2555787579124929,0.46261682242990654,0.16604764621593784,0.49919649379108844,0,0,1,0,0,0,1,0,0.0441376188320507,193,1
6419,1,1,0,-0.10936510116177123,-0.40880511937045716,0.3460068633795509,-5.199337582605575,-1.3232889455930834,0.514018691588785,0.38555069483870325,0.5308984660336011,0,0,0,0,1,0,1,0,0.044444444444444446,201,1
6422,0,0,1,0.8698463380137418,-0.8753538882544654,0.04527884815318828,0.5063476573610789,0.5019736761378665,0.7570093457943924,0.26317929258527467,0.46910153396639886,1,0,0,0,0,0,1,0,0.06125356125356125,255,1
6424,0,1,0,-0.7970440901329313,-0.6226211131134611,0.037227468652867204,-0.21106976491595747,-0.2555787579124929,0.3130841121495327,0.3320952924318757,0.46734842951059163,0,0,1,0,0,0,1,0,0.03880952380952381,159,1
6425,2,1,0,0.8995338605921865,0.1714577311709981,0.2314840616578222,-5.199337582605575,-1.3232889455930834,0.7616822429906541,0.49814293864781345,0.508400292184076,0,0,0,0,1,0,1,0,0.05779959830395001,251,1
6426,0,0,0,-0.3857258721466419,-0.017564865040990845,0.4660442133459927,-5.199337582605575,-1.3232889455930834,0.4252336448598131,0.4661546769003928,0.5538349159970781,0,0,0,1,0,0,1,0,0.03902337228714524,180,1
6428,0,1,0,-1.464185967935322,-1.2075322646773317,1.7241814010954044,-5.199337582605575,-1.3232889455930834,0.2009345794392523,0.16604764621593784,0.7067932797662527,1,0,0,0,0,0,1,0,0.023805446138037336,137,1
6429,0,0,1,-0.14985263570524876,-1.2075322646773317,0.008540978744721485,-0.21106976491595747,-0.2555787579124929,0.5,0.16604764621593784,0.4617969320672023,0,1,0,0,0,0,1,0,0.04877462758289284,201,1
6431,1,1,1,-0.18292756400592136,0.5834958357204678,0.6960587948630176,1.505747005712341,1.5696838638184567,0.49065420560747663,0.5515983410546412,0.5954711468224981,0,0,0,0,1,0,1,0,0.03959030923773882,191,1
6432,1,1,0,-0.28091084964604396,-0.017564865040990845,1.1781701126835693,-5.199337582605575,-1.3232889455930834,0.4579439252336448,0.4661546769003928,0.6650109569028488,0,0,0,1,0,0,1,0,0.034936070592472536,187,1
6433,2,1,1,-0.8883093448377877,-0.6226211131134611,0.4403831045648587,-0.21106976491595747,-0.2555787579124929,0.29439252336448596,0.3320952924318757,0.5485756026296567,0,0,0,0,1,0,1,0,0.03343145500420521,155,1
6434,1,0,0,0.3857258721466417,0.36553147697296934,0.5814147467671122,-5.199337582605575,-1.3232889455930834,0.663551401869159,0.5263585851705493,0.575018261504748,1,0,0,0,0,1,0,0,0.04820741340895281,229,1
6435,0,1,0,-0.3561586966887801,0.1714577311709981,0.2939857808389507,-5.199337582605575,-1.3232889455930834,0.43457943925233644,0.49814293864781345,0.5209642074506939,0,1,0,0,0,1,0,0,0.04138384059557697,181,1
6437,1,1,0,-0.6471768109382816,-1.2075322646773317,0.7000515188708939,0.5063476573610789,0.5019736761378665,0.35046728971962615,0.16604764621593784,0.5962016070124179,0,0,0,0,1,1,0,0,0.03364817001180637,169,1
6438,0,1,1,-1.0041313313244866,-0.8753538882544654,1.0454916542929815,-5.199337582605575,-1.3232889455930834,0.2710280373831776,0.26317929258527467,0.6485025566106647,0,0,0,1,0,1,0,0,0.028308823529411765,151,1
6439,0,0,0,-0.6135094449805312,-0.6226211131134611,0.3451968526398623,-0.21106976491595747,-0.2555787579124929,0.3598130841121495,0.3320952924318757,0.5307523739956173,0,0,0,0,1,1,0,0,0.037332757876564523,169,1
6440,0,0,0,-0.40063525047383,0.1714577311709981,-0.01129135828112991,1.505747005712341,1.5696838638184567,0.42056074766355145,0.49814293864781345,0.4577063550036523,1,0,0,0,0,1,0,0,0.04499274310595065,178,1
6441,0,1,1,0.1435119352072524,0.36553147697296934,1.1694006645176926,-0.21106976491595747,-0.2555787579124929,0.5981308411214953,0.5263585851705493,0.6639883126369612,0,1,0,0,0,1,0,0,0.04038946988820772,215,1
6442,1,0,1,-0.40063525047383,0.36553147697296934,0.7381471626039049,-0.21106976491595747,-0.2555787579124929,0.42056074766355145,0.5263585851705493,0.6033601168736303,0,0,1,0,0,1,0,0,0.03625024361722861,177,1
6443,0,1,0,-0.25490199055947255,-0.40880511937045716,1.129329742081198,-0.21106976491595747,-0.2555787579124929,0.46728971962616817,0.38555069483870325,0.6593133674214755,0,0,0,0,1,1,0,0,0.03554588320638375,191,1
6444,0,0,1,-1.1424831327370564,-0.6226211131134611,0.4870247041356545,-0.21106976491595747,-0.2555787579124929,0.24766355140186913,0.3320952924318757,0.5577794010226442,0,0,0,1,0,1,0,0,0.03091927785847686,145,1
6445,1,1,1,0.1435119352072524,0.1714577311709981,2.291093534476048,-5.199337582605575,-1.3232889455930834,0.5981308411214953,0.49814293864781345,0.7246165084002921,0,0,0,0,1,1,0,0,0.037577587653078344,216,2
6446,0,0,1,-1.0041313313244866,0.5834958357204678,1.225942748902993,-5.199337582605575,-1.3232889455930834,0.2710280373831776,0.5515983410546412,0.6710007304601899,1,0,0,0,0,1,0,0,0.027529495888451914,144,1
6447,0,1,0,-0.6674190444558503,-0.8753538882544654,-0.07157147317761985,0.5063476573610789,0.5019736761378665,0.3457943925233645,0.26317929258527467,0.44528853177501826,0,1,0,0,0,1,0,0,0.04198567547542603,167,1
6448,0,0,0,-1.1117020775386441,-0.21106976491595747,2.721100053185227,-5.199337582605575,-1.3232889455930834,0.25233644859813087,0.4292269388012125,0.7284149013878743,0,0,1,0,0,1,0,0,0.025054284282612325,144,2
6449,0,1,1,0.42660141122947615,-0.017564865040990845,0.42935736095758403,-0.21106976491595747,-0.2555787579124929,0.6728971962616822,0.4661546769003928,0.5468224981738495,0,0,0,0,1,1,0,0,0.050590219224283306,233,1
6450,1,0,1,-1.464185967935322,-0.6226211131134611,2.2656852434832992,-5.199337582605575,-1.3232889455930834,0.2009345794392523,0.3320952924318757,0.7241782322863404,0,0,0,1,0,1,0,0,0.02332997650218194,135,2
6451,1,1,0,0.6784325172268452,-1.2075322646773317,2.4085503704175797,-0.21106976491595747,-0.2555787579124929,0.7242990654205607,0.16604764621593784,0.7262235208181154,0,0,0,0,1,1,0,0,0.04202947086403215,249,2
6452,1,1,1,0.36553147697296934,-0.6226211131134611,0.4334819661117883,-0.21106976491595747,-0.2555787579124929,0.6588785046728972,0.3320952924318757,0.5472607742878013,1,0,0,0,0,1,0,0,0.04992626922266695,233,1
6453,0,0,0,0.1969791629904471,-0.6226211131134611,0.21185653704189075,-0.21106976491595747,-0.2555787579124929,0.6121495327102803,0.3320952924318757,0.5038714390065742,0,1,0,0,0,1,0,0,0.05101123595505618,223,1
6455,0,1,1,-0.8409063506463136,0.1714577311709981,1.6378791726724506,-0.21106976491595747,-0.2555787579124929,0.3037383177570093,0.49814293864781345,0.7016800584368151,0,0,0,0,1,1,0,0,0.027739490006891798,153,1
6456,1,0,0,-0.2678837675840495,0.36553147697296934,0.05271629197282213,-0.21106976491595747,-0.2555787579124929,0.46261682242990654,0.5263585851705493,0.470854638422206,0,0,0,1,0,0,0,1,0.04616477272727273,186,1
6458,0,1,1,-0.22520240083814885,0.36553147697296934,0.07157147317761971,-5.199337582605575,-1.3232889455930834,0.47663551401869153,0.5263585851705493,0.4746530314097882,1,0,0,0,0,0,0,1,0.046588235294117646,189,1
6459,0,0,1,-0.1969791629904471,0.5834958357204678,0.09731666447712962,0.5063476573610789,0.5019736761378665,0.4859813084112149,0.5515983410546412,0.4806428049671293,0,1,0,0,0,0,0,1,0.04660918200885574,190,1
6460,1,0,0,-0.25490199055947255,-1.2075322646773317,1.7387310479091875,0.5063476573610789,0.5019736761378665,0.46728971962616817,0.16604764621593784,0.7075237399561723,0,0,1,0,0,0,0,1,0.03353867214236824,194,1
6461,0,1,0,1.7986625770167255,-0.6226211131134611,1.5412855755885917,1.0379371869749336,1.0895769946208234,0.883177570093458,0.3320952924318757,0.6951059167275383,0,0,0,0,1,0,0,1,0.04948775829137003,281,1
6462,0,1,0,1.1070593519207441,-1.2075322646773317,1.308384530705426,-5.199337582605575,-1.3232889455930834,0.7897196261682243,0.16604764621593784,0.679035792549306,0,0,0,1,0,0,0,1,0.046910957691626835,263,1
6463,0,0,0,-1.8517337570813284,0.1714577311709981,0.7016517349811168,1.0379371869749336,1.0895769946208234,0.16355140186915884,0.49814293864781345,0.5964937910883856,0,0,0,0,1,0,0,1,0.025767112509834777,123,1
6464,1,0,1,0.01881964145130391,-1.2075322646773317,1.0091912311365618,-0.21106976491595747,-0.2555787579124929,0.5607476635514018,0.16604764621593784,0.6432432432432432,1,0,0,0,0,0,0,1,0.03997039230199852,214,1
6466,1,1,1,0.24454751539312974,-0.6226211131134611,0.8725968045591954,0.5063476573610789,0.5019736761378665,0.6261682242990655,0.3320952924318757,0.6248356464572681,0,0,1,0,0,0,0,1,0.04357711254262978,226,1
6468,0,0,0,-0.10936510116177123,-0.6226211131134611,-0.04894771798160358,-5.199337582605575,-1.3232889455930834,0.514018691588785,0.3320952924318757,0.4498173849525201,0,0,0,1,0,0,0,1,0.050490196078431374,202,1
6469,0,1,0,-0.3561586966887801,-0.017564865040990845,0.5206614945725153,1.0379371869749336,1.0895769946208234,0.43457943925233644,0.4661546769003928,0.5650840029218408,0,0,0,0,1,0,0,1,0.038817005545286505,182,1
6471,0,1,1,1.1448959732150612,-0.8753538882544654,1.1498641218436454,-0.21106976491595747,-0.2555787579124929,0.7943925233644858,0.26317929258527467,0.6617969320672024,0,1,0,0,0,0,0,1,0.04809256915566805,263,1
6472,1,1,1,1.3041214037998634,-0.017564865040990845,1.085935737746798,-0.21106976491595747,-0.2555787579124929,0.8130841121495326,0.4661546769003928,0.6539079620160702,0,0,1,0,0,0,0,1,0.04929706043454446,263,1
6473,1,0,0,0.01881964145130391,0.1714577311709981,0.33087257172641926,2.013671405766343,2.327236297868816,0.5607476635514018,0.49814293864781345,0.5281227173119065,0,0,0,0,1,0,0,1,0.04679376083188908,208,1
6474,1,1,0,-1.1997660052684798,-0.21106976491595747,0.3005420014373436,2.013671405766343,2.327236297868816,0.23831775700934577,0.4292269388012125,0.5221329437545654,0,0,0,1,0,0,0,1,0.032131147540983604,141,1
6475,1,0,1,1.3041214037998634,0.5834958357204678,0.4142668635342554,1.505747005712341,1.5696838638184567,0.8130841121495326,0.5515983410546412,0.5440467494521548,0,0,0,0,1,0,0,1,0.05714285714285714,260,1
6476,0,0,0,0.9674215661017008,-0.8753538882544654,0.7700988784797272,2.013671405766343,2.327236297868816,0.7710280373831776,0.26317929258527467,0.6092037983929875,1,0,0,0,0,0,0,1,0.05047379617095339,258,1
6477,1,1,1,0.9674215661017008,-0.8753538882544654,-0.10190431398186667,2.013671405766343,2.327236297868816,0.7710280373831776,0.26317929258527467,0.4391526661796932,0,1,0,0,0,0,0,1,0.06513601197903669,258,1
6478,0,0,1,-0.5452441858688841,-0.8753538882544654,0.1718503967965096,1.505747005712341,1.5696838638184567,0.37850467289719625,0.26317929258527467,0.4953981008035062,0,0,1,0,0,0,0,1,0.040300546448087435,174,1
6479,2,0,0,-1.3463856444448687,-0.017564865040990845,0.33768654852479096,5.19933758270342,2.9148396163517742,0.2149532710280374,0.4661546769003928,0.5292914536157779,0,0,0,0,1,0,0,1,0.030709342560553632,135,1
6480,1,0,0,0.10557959394652937,0.5834958357204678,0.3682152867198259,-0.21106976491595747,-0.2555787579124929,0.588785046728972,0.5515983410546412,0.5349890430971512,0,0,0,1,0,0,0,1,0.047608835513617845,212,1
6481,1,1,0,-0.40063525047383,0.36553147697296934,1.02227675132395,1.8245559358037484,1.9756084378401155,0.42056074766355145,0.5263585851705493,0.6452885317750182,0,0,0,0,1,0,0,1,0.03433001107419712,177,1
6482,1,1,1,-0.5452441858688841,0.1714577311709981,0.6394618524871729,-0.21106976491595747,-0.2555787579124929,0.37850467289719625,0.49814293864781345,0.5850986121256392,1,0,0,0,0,0,0,1,0.03535757091490212,169,1
6483,0,1,0,0.6784325172268452,-0.8753538882544654,0.20081805989241244,0.5063476573610789,0.5019736761378665,0.7242990654205607,0.26317929258527467,0.5013878743608473,0,1,0,0,0,0,0,1,0.05662079855628243,248,1
6484,1,0,1,0.42660141122947615,0.36553147697296934,1.1413212705759361,1.8245559358037484,1.9756084378401155,0.6728971962616822,0.5263585851705493,0.6609203798392987,0,0,1,0,0,0,0,1,0.04343891402714932,231,1
6485,1,1,0,0.9319713123431904,0.5834958357204678,1.028949292494071,0.5063476573610789,0.5019736761378665,0.7663551401869159,0.5515983410546412,0.6463111760409057,0,0,0,0,1,0,0,1,0.047926267281105994,250,1
6486,2,1,0,-0.10936510116177123,-0.8753538882544654,0.6265855679984167,1.8245559358037484,1.9756084378401155,0.514018691588785,0.26317929258527467,0.5829072315558802,0,0,0,1,0,0,0,1,0.04127429372871168,203,1
6487,0,1,1,0.4640071225613518,-0.8753538882544654,0.4808394206668124,-5.199337582605575,-1.3232889455930834,0.6822429906542057,0.26317929258527467,0.5566106647187729,0,0,0,0,1,0,0,1,0.0503013926418624,239,1
6489,0,0,1,0.2756944187159562,0.5834958357204678,-2.575483324008602,-0.21106976491595747,-0.2555787579124929,0.6355140186915887,0.5515983410546412,0.0018991964937910832,0,1,0,0,0,0,0,1,0.22879684418145957,222,0
6490,0,0,1,1.644368536763838,0.5834958357204678,-0.5467003923959778,0.5063476573610789,0.5019736761378665,0.8551401869158878,0.5515983410546412,0.14448502556610662,0,0,1,0,0,0,0,1,0.14020100502512564,269,0
6491,0,0,1,0.6784325172268452,0.5834958357204678,-0.9598514433811769,0.5063476573610789,0.5019736761378665,0.7242990654205607,0.5515983410546412,0.08283418553688823,0,0,0,0,1,0,0,1,0.1600765306122449,241,0
6492,0,0,0,2.1968938521927224,0.5834958357204678,-0.7261754756712359,1.0379371869749336,1.0895769946208234,0.9532710280373832,0.5515983410546412,0.11482834185536886,0,0,0,1,0,0,0,1,0.16787912702853947,290,0
6493,0,0,1,-1.7619480328408437,-0.6226211131134611,-0.7315152969860136,1.0379371869749336,1.0895769946208234,0.1728971962616822,0.3320952924318757,0.11424397370343317,0,0,0,0,1,0,0,1,0.07459338194054964,129,0
6494,0,1,0,1.7444475421409682,0.1714577311709981,-1.1619759226681268,0.5063476573610789,0.5019736761378665,0.8738317757009345,0.49814293864781345,0.05887509130752375,1,0,0,0,0,0,0,1,0.20156695156695156,275,0
6495,0,0,1,2.085355566031827,0.1714577311709981,-0.7907153926483823,0.5063476573610789,0.5019736761378665,0.9345794392523364,0.49814293864781345,0.10460189919649379,0,1,0,0,0,0,0,1,0.17239370995923123,288,0
6496,1,1,0,0.9674215661017008,0.1714577311709981,-0.624419649153771,0.5063476573610789,0.5019736761378665,0.7710280373831776,0.49814293864781345,0.13002191380569758,0,0,1,0,0,0,0,1,0.13802221047065044,253,0
6497,0,0,0,1.837975157391464,-0.8753538882544654,-0.5694230631151153,0.5063476573610789,0.5019736761378665,0.8878504672897195,0.26317929258527467,0.13995617238860483,0,0,0,0,1,0,0,1,0.14599285349668198,283,0
